,Sex,Ticket,Age,Fare,Name,PassengerId,Title,Title_n,Cabin,Pclass,Fare_,Pclass_,Family,Family_,Age_,SibSp,Embarked,Parch,Survived
842,1,62,30.0,31.0,1077,843,9,2.0,186,1,5,3,0,2,0,0,0,0,1.0
843,0,278,34.5,6.4375,695,844,12,1.0,186,3,1,1,0,2,0,0,0,0,0.0
844,0,354,17.0,8.6625,284,845,12,1.0,186,3,3,1,0,2,4,0,2,0,0.0
845,0,772,42.0,7.55,0,846,12,1.0,186,3,1,1,0,2,0,0,2,0,0.0
846,0,778,32.25215146299484,69.55,1053,847,12,1.0,186,3,0,1,10,0,0,8,2,2,0.0
847,0,496,35.0,7.8958,756,848,12,1.0,186,3,1,1,0,2,0,0,0,0,0.0
848,0,207,28.0,33.0,501,849,15,0.0,186,2,0,2,1,3,0,0,2,1,0.0
849,1,108,36.99411764705882,89.1042,448,850,13,2.0,112,1,0,3,1,3,0,1,0,0,1.0
850,0,459,4.0,31.275,31,851,8,1.0,186,3,5,1,6,2,1,4,2,2,0.0
851,0,437,74.0,7.775,1159,852,12,1.0,186,3,1,1,0,2,3,0,2,0,0.0
852,1,273,9.0,15.2458,138,853,9,2.0,186,3,3,1,2,3,1,1,0,1,0.0
853,1,809,16.0,39.4,714,854,9,2.0,127,1,0,3,1,3,4,0,2,1,1.0
854,1,191,44.0,26.0,210,855,13,2.0,186,2,5,2,1,3,0,1,2,0,0.0
855,1,666,18.0,9.35,14,856,13,2.0,186,3,3,1,1,3,4,0,2,1,1.0
856,1,626,45.0,164.8667,1258,857,13,2.0,186,1,0,3,2,3,0,1,2,1,1.0
857,0,33,51.0,26.55,294,858,12,1.0,151,1,5,3,0,2,2,0,2,0,1.0
858,1,260,24.0,19.2583,81,859,13,2.0,186,3,4,1,3,3,4,0,0,3,1.0
859,0,237,32.25215146299484,7.2292,982,860,12,1.0,186,3,1,1,0,2,0,0,0,0,0.0
860,0,546,41.0,14.1083,489,861,12,1.0,186,3,3,1,2,3,0,2,2,0,0.0
861,0,302,21.0,11.5,439,862,12,1.0,186,2,3,2,1,3,4,1,2,0,0.0
862,1,112,48.0,25.9292,1164,863,13,2.0,121,1,5,3,0,2,2,0,2,0,1.0
863,1,778,21.774238095238097,69.55,1051,864,9,2.0,186,3,0,1,10,0,4,8,2,2,0.0
864,0,154,24.0,13.0,442,865,12,1.0,186,2,3,2,0,2,4,0,2,0,0.0
865,1,161,42.0,13.0,177,866,13,2.0,186,2,3,2,0,2,0,0,2,0,1.0
866,1,863,27.0,13.8583,356,867,9,2.0,186,2,3,2,1,3,0,1,0,0,1.0
867,0,807,31.0,50.4958,1013,868,12,1.0,9,1,0,3,0,2,0,0,2,0,0.0
868,0,428,32.25215146299484,9.5,1306,869,12,1.0,186,3,3,1,0,2,0,0,2,0,0.0
869,0,477,4.0,11.1333,600,870,8,1.0,186,3,3,1,2,3,1,1,2,1,1.0
870,0,531,26.0,7.8958,86,871,12,1.0,186,3,1,1,0,2,0,0,2,0,0.0
871,1,70,47.0,52.5542,111,872,13,2.0,131,1,0,3,2,3,2,1,2,1,1.0
872,0,688,33.0,5.0,202,873,12,1.0,45,1,1,3,0,2,0,0,2,0,0.0
873,0,419,47.0,9.0,1213,874,12,1.0,186,3,3,1,0,2,2,0,2,0,0.0
874,1,789,28.0,24.0,7,875,13,2.0,186,2,4,2,1,3,0,1,0,0,1.0
875,1,261,15.0,7.225,839,876,9,2.0,186,3,1,1,0,2,4,0,0,0,1.0
876,0,691,20.0,9.8458,474,877,12,1.0,186,3,3,1,0,2,4,0,2,0,0.0
877,0,495,19.0,7.8958,959,878,12,1.0,186,3,1,1,0,2,4,0,2,0,0.0
878,0,500,32.25215146299484,7.8958,670,879,12,1.0,186,3,1,1,0,2,0,0,2,0,0.0
879,1,75,56.0,83.1583,975,880,13,2.0,90,1,0,3,1,3,2,0,0,1,1.0
880,1,147,25.0,26.0,1083,881,13,2.0,186,2,5,2,1,3,0,0,2,1,1.0
881,0,540,33.0,7.8958,757,882,12,1.0,186,3,1,1,0,2,0,0,2,0,0.0
882,1,697,22.0,10.5167,290,883,9,2.0,186,3,3,1,0,2,4,0,2,0,0.0
883,0,774,28.0,10.5,88,884,12,1.0,186,2,3,2,0,2,0,0,2,0,0.0
884,0,891,25.0,7.05,1157,885,12,1.0,186,3,1,1,0,2,0,0,2,0,0.0
885,1,659,39.0,29.125,997,886,13,2.0,186,3,5,1,5,1,0,0,1,5,0.0
886,0,130,27.0,13.0,811,887,15,0.0,186,2,3,2,0,2,0,0,2,0,0.0
887,1,18,19.0,30.0,464,888,9,2.0,40,1,5,3,0,2,4,0,2,0,1.0
888,1,923,21.774238095238097,23.45,607,889,9,2.0,186,3,4,1,3,3,4,1,2,2,0.0
889,0,11,26.0,30.0,113,890,12,1.0,77,1,5,3,0,2,0,0,0,0,1.0
890,0,642,32.0,7.75,338,891,12,1.0,186,3,1,1,0,2,0,0,1,0,0.0
891,0,376,34.5,7.8292,638,892,12,1.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
892,1,582,47.0,7.0,1266,893,13,2.0,186,3,1,1,1,3,2,1,2,0,0.3838383838383838
893,0,184,62.0,9.6875,837,894,12,1.0,186,2,3,2,0,2,3,0,1,0,0.3838383838383838
894,0,366,27.0,8.6625,1278,895,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
895,1,338,22.0,12.2875,543,896,13,2.0,186,3,3,1,2,3,4,1,2,1,0.3838383838383838
896,0,692,14.0,9.225,1160,897,12,1.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
897,1,389,30.0,7.6292,261,898,9,2.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
898,0,211,26.0,29.0,185,899,12,1.0,186,2,5,2,2,3,0,1,2,1,0.3838383838383838
899,1,251,18.0,7.2292,9,900,13,2.0,186,3,1,1,0,2,4,0,0,0,0.3838383838383838
900,0,714,21.0,24.15,308,901,12,1.0,186,3,5,1,2,3,4,2,2,0,0.3838383838383838
901,0,503,32.25215146299484,7.8958,573,902,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
902,0,687,46.0,26.0,610,903,12,1.0,186,1,5,3,0,2,2,0,2,0,0.3838383838383838
903,1,131,23.0,82.2667,1122,904,13,2.0,41,1,0,3,1,3,4,1,2,0,0.3838383838383838
904,0,185,63.0,26.0,562,905,12,1.0,186,2,5,2,1,3,3,1,2,0,0.3838383838383838
905,1,926,47.0,61.175,220,906,13,2.0,154,1,0,3,1,3,2,1,2,0,0.3838383838383838
906,1,866,24.0,27.7208,1302,907,13,2.0,186,2,5,2,1,3,4,1,0,0,0.3838383838383838
907,0,153,35.0,12.35,633,908,12,1.0,186,2,3,2,0,2,0,0,1,0,0.3838383838383838
908,0,287,21.0,7.225,66,909,12,1.0,186,3,1,1,0,2,4,0,0,0,0.3838383838383838
909,1,911,27.0,7.925,574,910,9,2.0,186,3,1,1,1,3,0,1,2,0,0.3838383838383838
910,1,291,45.0,7.225,65,911,13,2.0,186,3,1,1,0,2,0,0,0,0,0.3838383838383838
911,0,819,55.0,59.4,1027,912,12,1.0,186,1,0,3,1,3,2,1,0,0,0.3838383838383838
912,0,741,9.0,3.1708,892,913,8,1.0,186,3,1,1,1,3,1,0,2,1,0.3838383838383838
913,1,815,36.99411764705882,31.6833,385,914,13,2.0,186,1,5,3,0,2,0,0,2,0,0.3838383838383838
914,0,814,21.0,61.3792,1274,915,12,1.0,186,1,0,3,1,3,4,0,0,1,0.3838383838383838
915,1,824,48.0,262.375,1039,916,13,2.0,47,1,0,3,4,1,2,1,0,3,0.3838383838383838
916,0,735,50.0,14.5,1011,917,12,1.0,186,3,3,1,1,3,2,1,2,0,0.3838383838383838
917,1,39,22.0,61.9792,906,918,9,2.0,34,1,0,3,1,3,4,0,0,1,0.3838383838383838
918,0,293,22.5,7.225,288,919,12,1.0,186,3,1,1,0,2,4,0,0,0,0.3838383838383838
919,0,32,41.0,30.5,151,920,12,1.0,7,1,5,3,0,2,0,0,2,0,0.3838383838383838
920,0,256,32.25215146299484,21.6792,1063,921,12,1.0,186,3,4,1,2,3,0,2,0,0,0.3838383838383838
921,0,856,50.0,26.0,725,922,12,1.0,186,2,5,2,1,3,2,1,2,0,0.3838383838383838
922,0,759,24.0,31.5,585,923,12,1.0,186,2,5,2,2,3,4,2,2,0,0.3838383838383838
923,1,750,33.0,20.575,318,924,13,2.0,186,3,4,1,3,3,0,1,2,2,0.3838383838383838
924,1,923,36.99411764705882,23.45,609,925,13,2.0,186,3,4,1,3,3,0,1,2,2,0.3838383838383838
925,0,91,30.0,57.75,807,926,12,1.0,102,1,0,3,1,3,0,1,0,0,0.3838383838383838
926,0,277,18.5,7.2292,630,927,12,1.0,186,3,1,1,0,2,4,0,0,0,0.3838383838383838
927,1,406,21.774238095238097,8.05,1025,928,9,2.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
928,1,351,21.0,8.6625,178,929,9,2.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
929,0,421,25.0,9.5,1069,930,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
930,0,104,32.25215146299484,56.4958,521,931,12,1.0,186,3,0,1,0,2,0,0,2,0,0.3838383838383838
931,0,539,39.0,13.4167,628,932,12,1.0,186,3,3,1,1,3,0,0,0,1,0.3838383838383838
932,0,47,32.25215146299484,26.55,411,933,12,1.0,130,1,5,3,0,2,0,0,2,0,0.3838383838383838
933,0,873,41.0,7.85,452,934,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
934,1,165,30.0,13.0,268,935,13,2.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
935,1,72,45.0,52.5542,650,936,13,2.0,122,1,0,3,1,3,0,1,2,0,0.3838383838383838
936,0,907,25.0,7.925,944,937,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
937,0,811,45.0,29.7,229,938,12,1.0,19,1,5,3,0,2,0,0,0,0,0.3838383838383838
938,0,640,32.25215146299484,7.75,1080,939,12,1.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
939,1,81,60.0,76.2917,169,940,13,2.0,120,1,0,3,0,2,2,0,0,0,0.3838383838383838
940,1,769,36.0,15.9,275,941,13,2.0,186,3,3,1,2,3,0,0,2,2,0.3838383838383838
941,0,98,24.0,60.0,1116,942,12,1.0,83,1,0,3,1,3,4,1,2,0,0.3838383838383838
942,0,867,27.0,15.0333,976,943,12,1.0,186,2,3,2,0,2,0,0,0,0,0.3838383838383838
943,1,320,20.0,23.0,544,944,9,2.0,186,2,4,2,3,3,4,2,2,1,0.3838383838383838
944,1,123,28.0,263.0,402,945,9,2.0,80,1,0,3,5,1,0,3,2,2,0.3838383838383838
945,0,853,32.25215146299484,15.5792,752,946,12,1.0,186,2,3,2,0,2,0,0,0,0,0.3838383838383838
946,0,659,10.0,29.125,992,947,8,1.0,186,3,5,1,5,1,1,4,1,1,0.3838383838383838
947,0,513,35.0,7.8958,265,948,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
948,0,480,25.0,7.65,5,949,12,1.0,178,3,1,1,0,2,0,0,2,0,0.3838383838383838
949,0,665,32.25215146299484,16.1,312,950,12,1.0,186,3,4,1,1,3,0,1,2,0,0.3838383838383838
950,1,824,36.0,262.375,227,951,9,2.0,49,1,0,3,0,2,0,0,0,0,0.3838383838383838
951,0,515,17.0,7.8958,329,952,12,1.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
952,0,164,32.0,13.5,772,953,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
953,0,466,18.0,7.75,128,954,12,1.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
954,1,393,22.0,7.725,149,955,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
955,0,824,13.0,262.375,1035,956,8,1.0,47,1,0,3,4,1,4,2,0,2,0.3838383838383838
956,1,784,36.99411764705882,21.0,269,957,13,2.0,186,2,4,2,0,2,0,0,2,0,0.3838383838383838
957,1,386,18.0,7.8792,172,958,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
958,0,61,47.0,42.4,814,959,12,1.0,186,1,0,3,0,2,2,0,2,0,0.3838383838383838
959,0,227,31.0,28.5375,1199,960,12,1.0,93,1,5,3,0,2,0,0,0,0,0.3838383838383838
960,1,123,60.0,263.0,406,961,13,2.0,80,1,0,3,5,1,2,1,2,4,0.3838383838383838
961,1,660,24.0,7.75,831,962,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
962,0,494,21.0,7.8958,803,963,12,1.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
963,1,337,29.0,7.925,863,964,9,2.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
964,0,801,28.5,27.7208,909,965,12,1.0,136,1,5,3,0,2,0,0,0,0,0.3838383838383838
965,1,37,35.0,211.5,432,966,9,2.0,75,1,0,3,0,2,0,0,0,0,0.3838383838383838
966,0,37,32.5,211.5,635,967,12,1.0,76,1,0,3,0,2,0,0,0,0,0.3838383838383838
967,0,578,32.25215146299484,8.05,796,968,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
968,1,77,55.0,25.7,271,969,13,2.0,61,1,5,3,2,3,2,2,2,0,0.3838383838383838
969,0,213,30.0,13.0,16,970,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
970,1,623,24.0,7.75,345,971,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
971,0,273,6.0,15.2458,137,972,8,1.0,186,3,3,1,2,3,1,1,0,1,0.3838383838383838
972,0,797,67.0,221.7792,1150,973,12,1.0,95,1,0,3,1,3,3,1,2,0,0.3838383838383838
973,0,119,49.0,26.0,214,974,12,1.0,186,1,5,3,0,2,2,0,2,0,0.3838383838383838
974,0,521,32.25215146299484,7.8958,320,975,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
975,0,183,32.25215146299484,10.7083,673,976,12,1.0,186,2,3,2,0,2,0,0,1,0,0.3838383838383838
976,0,254,32.25215146299484,14.4542,644,977,12,1.0,186,3,3,1,1,3,0,1,0,0,0.3838383838383838
977,1,372,27.0,7.8792,94,978,9,2.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
978,1,712,18.0,8.05,82,979,9,2.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
979,1,599,28.0,7.75,883,980,14,2.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
980,0,318,2.0,23.0,1242,981,8,1.0,186,2,4,2,2,3,1,1,2,1,0.3838383838383838
981,1,449,22.0,13.9,359,982,13,2.0,186,3,3,1,1,3,4,1,2,0,0.3838383838383838
982,0,414,32.25215146299484,7.775,941,983,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
983,1,779,27.0,52.0,303,984,13,2.0,51,1,0,3,3,3,0,1,2,2,0.3838383838383838
984,0,653,32.25215146299484,8.05,472,985,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
985,0,99,25.0,26.0,124,986,12,1.0,186,1,5,3,0,2,0,0,0,0,0.3838383838383838
986,0,548,25.0,7.7958,1170,987,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
987,1,118,76.0,78.85,217,988,13,2.0,87,1,0,3,1,3,3,1,2,0,0.3838383838383838
988,0,897,29.0,7.925,745,989,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
989,1,476,20.0,7.8542,152,990,9,2.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
990,0,708,33.0,8.05,843,991,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
991,1,80,43.0,55.4417,1141,992,13,2.0,68,1,0,3,1,3,0,1,0,0,0.3838383838383838
992,0,143,27.0,26.0,1240,993,12,1.0,186,2,5,2,1,3,0,1,2,0,0.3838383838383838
993,0,604,32.25215146299484,7.75,392,994,12,1.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
994,0,447,26.0,7.775,595,995,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
995,1,233,16.0,8.5167,1179,996,13,2.0,186,3,3,1,2,3,4,1,0,1,0.3838383838383838
996,0,743,28.0,22.525,553,997,12,1.0,186,3,4,1,0,2,0,0,2,0,0.3838383838383838
997,0,378,21.0,7.8208,168,998,12,1.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
998,0,663,32.25215146299484,7.75,1033,999,12,1.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
999,0,400,32.25215146299484,8.7125,1268,1000,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
1000,0,210,18.5,13.0,1162,1001,12,1.0,174,2,3,2,0,2,4,0,2,0,0.3838383838383838
1001,0,172,41.0,15.0458,1138,1002,12,1.0,186,2,3,2,0,2,0,0,0,0,0.3838383838383838
1002,1,387,21.774238095238097,7.7792,1084,1003,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
1003,1,799,36.0,31.6792,375,1004,9,2.0,11,1,5,3,0,2,0,0,0,0,0.3838383838383838
1004,1,371,18.5,7.2833,167,1005,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
1005,1,797,63.0,221.7792,1151,1006,13,2.0,95,1,0,3,1,3,3,1,2,0,0.3838383838383838
1006,0,275,18.0,14.4542,237,1007,12,1.0,186,3,3,1,1,3,4,1,0,0,0.3838383838383838
1007,0,276,32.25215146299484,6.4375,1177,1008,12,1.0,186,3,1,1,0,2,0,0,0,0,0.3838383838383838
1008,1,839,1.0,16.7,1066,1009,9,2.0,184,3,4,1,2,3,1,1,2,1,0.3838383838383838
1009,0,88,36.0,75.2417,103,1010,12,1.0,96,1,0,3,0,2,0,0,0,0,0.3838383838383838
1010,1,855,29.0,26.0,225,1011,13,2.0,186,2,5,2,1,3,0,1,2,0,0.3838383838383838
1011,1,764,12.0,15.75,1235,1012,9,2.0,186,2,3,2,0,2,1,0,2,0,0.3838383838383838
1012,0,609,32.25215146299484,7.75,646,1013,12,1.0,186,3,1,1,1,3,0,1,1,0,0.3838383838383838
1013,1,91,35.0,57.75,1073,1014,13,2.0,81,1,0,3,1,3,0,1,0,0,0.3838383838383838
1014,0,668,28.0,7.25,213,1015,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
1015,0,625,32.25215146299484,7.75,640,1016,12,1.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
1016,1,647,17.0,16.1,279,1017,9,2.0,186,3,4,1,1,3,4,0,2,1,0.3838383838383838
1017,0,554,22.0,7.7958,157,1018,12,1.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
1018,1,608,21.774238095238097,23.25,770,1019,9,2.0,186,3,4,1,2,3,4,2,1,0,0.3838383838383838
1019,0,129,42.0,13.0,146,1020,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1020,0,404,24.0,8.05,957,1021,12,1.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
1021,0,917,32.0,8.05,1132,1022,12,1.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
1022,0,48,53.0,28.5,463,1023,1,1.0,91,1,5,3,0,2,2,0,0,0,0.3838383838383838
1023,1,671,36.99411764705882,25.4667,691,1024,13,2.0,186,3,5,1,4,1,0,0,2,4,0.3838383838383838
1024,0,229,32.25215146299484,6.4375,1176,1025,12,1.0,186,3,1,1,1,3,0,1,0,0,0.3838383838383838
1025,0,509,43.0,7.8958,331,1026,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
1026,0,569,24.0,7.8542,201,1027,12,1.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
1027,0,250,26.5,7.225,1293,1028,12,1.0,186,3,1,1,0,2,0,0,0,0,0.3838383838383838
1028,0,202,26.0,13.0,1074,1029,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1029,1,893,23.0,8.05,346,1030,9,2.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
1030,0,775,40.0,46.9,461,1031,12,1.0,186,3,0,1,7,0,0,1,2,6,0.3838383838383838
1031,1,775,10.0,46.9,458,1032,9,2.0,186,3,0,1,7,0,1,5,2,2,0.3838383838383838
1032,1,49,33.0,151.55,299,1033,9,2.0,186,1,0,3,0,2,0,0,2,0,0.3838383838383838
1033,0,824,61.0,262.375,1038,1034,12,1.0,47,1,0,3,4,1,3,1,0,3,0.3838383838383838
1034,0,196,28.0,26.0,104,1035,12,1.0,186,2,5,2,0,2,0,0,2,0,0.3838383838383838
1035,0,114,42.0,26.55,708,1036,12,1.0,186,1,5,3,0,2,0,0,2,0,0.3838383838383838
1036,0,417,31.0,18.0,1215,1037,12,1.0,186,3,4,1,3,3,0,3,2,0,0.3838383838383838
1037,0,109,32.25215146299484,51.8625,537,1038,12,1.0,163,1,0,3,0,2,0,0,2,0,0.3838383838383838
1038,0,854,22.0,8.05,307,1039,12,1.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
1039,0,57,32.25215146299484,26.55,277,1040,12,1.0,186,1,5,3,0,2,0,0,2,0,0.3838383838383838
1040,0,223,30.0,26.0,668,1041,15,0.0,186,2,5,2,2,3,0,1,2,1,0.3838383838383838
1041,1,75,23.0,83.1583,360,1042,13,2.0,94,1,0,3,1,3,4,0,0,1,0.3838383838383838
1042,0,538,32.25215146299484,7.8958,761,1043,12,1.0,186,3,1,1,0,2,0,0,0,0,0.3838383838383838
1043,0,631,60.5,14.4542,1146,1044,12,1.0,186,3,3,1,0,2,3,0,2,0,0.3838383838383838
1044,1,565,36.0,12.1833,660,1045,13,2.0,186,3,3,1,2,3,0,0,2,2,0.3838383838383838
1045,0,454,13.0,31.3875,60,1046,8,1.0,186,3,5,1,6,2,4,4,2,2,0.3838383838383838
1046,0,846,24.0,7.55,355,1047,12,1.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
1047,1,797,29.0,221.7792,122,1048,9,2.0,115,1,0,3,0,2,0,0,2,0,0.3838383838383838
1048,1,474,23.0,7.8542,730,1049,9,2.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
1049,0,4,42.0,26.55,134,1050,12,1.0,125,1,5,3,0,2,0,0,2,0,0.3838383838383838
1050,1,883,26.0,13.775,937,1051,13,2.0,186,3,3,1,2,3,0,0,2,2,0.3838383838383838
1051,1,396,21.774238095238097,7.7333,1120,1052,9,2.0,186,3,1,1,0,2,4,0,1,0,0.3838383838383838
1052,0,244,7.0,15.2458,1193,1053,8,1.0,186,3,3,1,2,3,1,1,0,1,0.3838383838383838
1053,1,137,26.0,13.5,1282,1054,9,2.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1054,0,410,32.25215146299484,7.0,938,1055,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
1055,0,166,41.0,13.0,952,1056,15,0.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1056,1,365,26.0,22.025,655,1057,13,2.0,186,3,4,1,2,3,0,1,2,1,0.3838383838383838
1057,0,808,48.0,50.4958,153,1058,12,1.0,20,1,0,3,0,2,2,0,0,0,0.3838383838383838
1058,0,924,18.0,34.375,397,1059,12,1.0,186,3,0,1,4,1,4,2,2,2,0.3838383838383838
1059,1,117,36.99411764705882,27.7208,215,1060,13,2.0,186,1,5,3,0,2,0,0,0,0,0.3838383838383838
1060,1,696,22.0,8.9625,525,1061,9,2.0,186,3,3,1,0,2,4,0,2,0,0.3838383838383838
1061,0,843,32.25215146299484,7.55,718,1062,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
1062,0,264,27.0,7.225,1294,1063,12,1.0,186,3,1,1,0,2,0,0,0,0,0.3838383838383838
1063,0,449,23.0,13.9,358,1064,12,1.0,186,3,3,1,1,3,4,1,2,0,0.3838383838383838
1064,0,268,32.25215146299484,7.2292,1190,1065,12,1.0,186,3,1,1,0,2,0,0,0,0,0.3838383838383838
1065,0,454,40.0,31.3875,62,1066,12,1.0,186,3,5,1,6,2,0,1,2,5,0.3838383838383838
1066,1,325,15.0,39.0,160,1067,9,2.0,186,2,0,2,2,3,4,0,2,2,0.3838383838383838
1067,1,763,20.0,36.75,1093,1068,9,2.0,186,2,0,2,0,2,4,0,2,0,0.3838383838383838
1068,0,80,54.0,55.4417,1140,1069,12,1.0,68,1,0,3,1,3,2,1,0,0,0.3838383838383838
1069,1,146,36.0,39.0,109,1070,13,2.0,183,2,0,2,3,3,0,0,2,3,0.3838383838383838
1070,1,832,64.0,83.1583,258,1071,13,2.0,162,1,0,3,2,3,3,0,0,2,0.3838383838383838
1071,0,151,30.0,13.0,773,1072,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1072,0,832,37.0,83.1583,257,1073,12,1.0,166,1,0,3,2,3,0,1,0,1,0.3838383838383838
1073,1,45,18.0,53.1,759,1074,13,2.0,128,1,0,3,1,3,4,1,2,0,0.3838383838383838
1074,0,700,32.25215146299484,7.75,675,1075,12,1.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
1075,1,800,27.0,247.5208,341,1076,13,2.0,48,1,0,3,2,3,0,1,0,1,0.3838383838383838
1076,0,177,40.0,16.0,763,1077,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1077,1,842,21.0,21.0,964,1078,9,2.0,186,2,4,2,1,3,4,0,2,1,0.3838383838383838
1078,0,715,17.0,8.05,309,1079,12,1.0,186,3,3,1,2,3,4,2,2,0,0.3838383838383838
1079,1,778,21.774238095238097,69.55,1049,1080,9,2.0,186,3,0,1,10,0,4,8,2,2,0.3838383838383838
1080,0,306,40.0,13.0,1219,1081,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1081,0,142,34.0,26.0,48,1082,12,1.0,186,2,5,2,1,3,0,1,2,0,0.3838383838383838
1082,0,7,32.25215146299484,26.0,1061,1083,12,1.0,186,1,5,3,0,2,0,0,2,0,0.3838383838383838
1083,0,736,11.5,14.5,1304,1084,8,1.0,186,3,3,1,2,3,1,1,2,1,0.3838383838383838
1084,0,159,61.0,12.35,717,1085,12,1.0,186,2,3,2,0,2,3,0,1,0,0.3838383838383838
1085,0,305,8.0,32.5,348,1086,8,1.0,186,2,0,2,2,3,1,0,2,2,0.3838383838383838
1086,0,470,33.0,7.8542,624,1087,12,1.0,186,3,1,1,0,2,0,0,2,0,0.3838383838383838
1087,0,105,6.0,134.5,1127,1088,8,1.0,156,1,0,3,2,3,1,0,0,2,0.3838383838383838
1088,1,443,18.0,7.775,865,1089,9,2.0,186,3,1,1,0,2,4,0,2,0,0.3838383838383838
1089,0,760,23.0,10.5,85,1090,12,1.0,186,2,3,2,0,2,4,0,2,0,0.3838383838383838
1090,1,682,36.99411764705882,8.1125,981,1091,13,2.0,186,3,3,1,0,2,0,0,2,0,0.3838383838383838
1091,1,606,21.774238095238097,15.5,835,1092,9,2.0,186,3,3,1,0,2,4,0,1,0,0.3838383838383838
1092,0,457,0.33,14.4,295,1093,8,1.0,186,3,3,1,2,3,1,0,2,2,0.3838383838383838
1093,0,833,47.0,227.525,68,1094,1,1.0,97,1,0,3,1,3,2,1,0,0,0.3838383838383838
1094,1,239,8.0,26.0,978,1095,9,2.0,186,2,5,2,2,3,1,1,2,1,0.3838383838383838
1095,0,765,25.0,10.5,44,1096,12,1.0,186,2,3,2,0,2,0,0,2,0,0.3838383838383838
1096,0,780,32.25215146299484,25.7417,900,1097,12,1.0,186,1,5,3,0,2,0,0,0,0,0.3838383838383838
1097,1,703,35.0,7.75,779,1098,9,2.0,186,3,1,1,0,2,0,0,1,0,0.3838383838383838
