Id,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,RainTomorrow
89466,17.3,28.1,0.0,5.8,10.0,56.0,28.0,31.0,44.0,51.0,1016.0,6.0,7.0,24.7,0,0
126405,18.4,26.9,0.0,,,48.0,13.0,24.0,37.0,47.0,,,,24.7,0,1
39581,15.6,24.5,31.2,3.8,4.0,48.0,9.0,28.0,90.0,49.0,1021.9,7.0,7.0,18.5,1,1
111028,14.2,21.1,0.0,6.2,11.9,,20.0,,57.0,,1023.6,3.0,,18.4,0,0
63238,11.0,18.4,34.2,,,56.0,17.0,33.0,92.0,61.0,1007.7,8.0,6.0,11.1,1,1
132750,9.8,12.9,2.6,3.2,0.3,22.0,4.0,2.0,99.0,100.0,1005.7,8.0,7.0,11.0,1,1
130063,7.5,16.3,0.0,4.8,4.3,48.0,13.0,22.0,54.0,69.0,1019.5,7.0,7.0,11.6,0,1
52671,-4.4,0.1,28.6,,,,0.0,,91.0,94.0,,,,-3.6,1,1
142294,18.9,31.1,0.0,6.0,10.6,31.0,13.0,9.0,52.0,29.0,1010.7,0.0,1.0,21.8,0,0
30808,17.9,20.9,0.0,5.6,1.1,,7.0,7.0,72.0,94.0,1015.7,7.0,8.0,20.3,0,1
113436,13.4,18.6,15.2,,,43.0,20.0,13.0,90.0,76.0,1012.9,,,15.0,1,1
101498,8.4,14.3,1.2,0.4,,48.0,19.0,28.0,96.0,82.0,1029.4,6.0,8.0,10.7,1,1
72917,14.8,31.0,0.0,9.2,10.8,37.0,19.0,15.0,60.0,27.0,1018.3,0.0,,18.0,0,0
90107,24.6,35.0,0.0,,,46.0,9.0,17.0,60.0,74.0,1004.7,,,31.4,0,0
135677,1.2,14.4,0.0,,,11.0,2.0,6.0,97.0,53.0,,,,5.4,0,0
25184,14.1,16.5,32.8,,,26.0,13.0,7.0,99.0,99.0,,,,14.3,1,1
109671,18.1,23.2,0.2,,,,30.0,24.0,65.0,79.0,,8.0,7.0,20.0,0,1
21516,19.8,26.4,0.0,9.6,10.0,54.0,20.0,22.0,73.0,73.0,1007.0,5.0,5.0,23.5,0,1
82982,2.2,16.7,0.0,2.2,8.8,28.0,2.0,19.0,100.0,66.0,1025.2,,,8.9,0,0
21979,18.0,21.5,6.2,1.6,5.4,31.0,15.0,13.0,90.0,80.0,1013.9,7.0,5.0,19.6,1,0
110075,17.2,20.2,3.6,1.6,0.0,,0.0,6.0,92.0,91.0,1016.1,8.0,8.0,18.6,1,1
35690,21.4,25.5,0.0,7.2,0.9,46.0,19.0,20.0,78.0,72.0,1016.5,7.0,7.0,21.6,0,0
120968,12.2,23.1,0.0,4.4,5.4,26.0,11.0,11.0,48.0,31.0,1015.5,7.0,5.0,16.0,0,0
99659,6.7,13.9,16.6,3.6,6.4,78.0,50.0,26.0,64.0,79.0,1005.5,3.0,5.0,10.9,1,1
34866,13.6,18.3,0.0,7.8,5.9,39.0,17.0,19.0,65.0,46.0,1013.6,6.0,6.0,14.6,0,1
7423,20.1,36.6,0.0,10.6,,43.0,20.0,24.0,30.0,12.0,1011.3,1.0,7.0,28.3,0,1
96634,7.2,19.8,0.0,5.4,9.8,24.0,0.0,11.0,68.0,45.0,1022.8,,,13.8,0,0
31251,21.8,25.2,0.4,6.6,0.8,44.0,20.0,20.0,71.0,79.0,1012.1,,,24.3,0,1
133050,6.6,22.6,0.0,,,35.0,9.0,17.0,75.0,54.0,1016.8,,,15.2,0,0
43093,12.3,19.2,12.4,,,80.0,56.0,52.0,82.0,81.0,1012.8,8.0,7.0,18.2,1,1
697,10.3,25.6,0.0,,,39.0,7.0,24.0,70.0,44.0,1012.6,,,17.1,0,1
122385,6.3,15.0,0.0,,1.0,19.0,7.0,7.0,93.0,87.0,1012.0,6.0,7.0,10.7,0,1
63731,8.0,26.1,0.0,,,28.0,9.0,15.0,98.0,44.0,1015.5,5.0,8.0,10.6,0,0
107670,26.5,40.0,0.6,14.2,8.5,52.0,19.0,20.0,31.0,27.0,1008.1,2.0,2.0,32.7,0,0
64700,10.8,13.3,13.2,1.8,0.0,24.0,11.0,11.0,91.0,96.0,1005.6,8.0,8.0,12.1,1,1
27658,2.9,21.9,0.0,2.2,,15.0,7.0,6.0,79.0,37.0,1018.5,,,11.0,0,0
86910,15.2,22.2,0.0,5.4,4.4,37.0,17.0,15.0,64.0,70.0,1021.0,2.0,7.0,21.9,0,1
113201,14.1,19.3,31.4,,,67.0,15.0,22.0,100.0,90.0,1006.2,,,18.0,1,1
74641,10.9,15.4,4.6,,,78.0,28.0,43.0,82.0,84.0,997.8,,,13.4,1,1
95907,24.2,28.6,0.4,5.0,,24.0,6.0,17.0,75.0,69.0,1012.4,8.0,4.0,26.7,0,0
21550,19.7,24.9,3.6,7.6,8.6,41.0,20.0,20.0,61.0,49.0,1016.0,6.0,7.0,21.6,1,0
125300,13.9,26.3,0.0,,,30.0,11.0,9.0,59.0,56.0,,,,20.4,0,0
24106,16.1,20.2,0.0,,,41.0,17.0,15.0,63.0,57.0,1015.2,,1.0,18.7,0,1
33827,18.5,19.5,1.2,13.2,0.0,43.0,17.0,17.0,82.0,76.0,1015.5,8.0,8.0,18.9,1,1
52207,3.0,4.9,24.4,,,100.0,33.0,33.0,100.0,100.0,,,,3.7,1,1
94048,25.6,32.6,0.0,5.6,10.8,33.0,9.0,17.0,74.0,66.0,1001.1,4.0,6.0,28.5,0,1
75019,12.1,17.9,0.0,5.2,11.1,35.0,17.0,22.0,53.0,44.0,1019.7,5.0,2.0,14.0,0,1
99447,18.2,22.6,4.8,,,20.0,7.0,11.0,83.0,60.0,1020.6,,,19.0,1,0
22980,19.9,22.6,7.0,1.2,6.5,30.0,19.0,17.0,72.0,51.0,1017.3,4.0,5.0,21.1,1,0
67343,10.8,20.6,0.2,4.4,7.1,61.0,19.0,31.0,56.0,33.0,996.5,7.0,7.0,13.6,0,1
39647,14.7,21.5,23.2,4.4,2.5,56.0,37.0,31.0,60.0,52.0,1016.5,6.0,7.0,20.0,1,1
85212,20.8,28.5,0.0,6.2,3.8,22.0,6.0,7.0,60.0,52.0,1015.5,6.0,5.0,25.9,0,0
68451,23.5,29.8,0.0,16.2,5.4,41.0,9.0,19.0,59.0,50.0,1011.1,7.0,7.0,26.4,0,1
62998,10.6,31.2,0.0,4.6,5.1,39.0,7.0,24.0,78.0,48.0,1013.1,2.0,8.0,15.4,0,1
105357,9.6,32.3,0.0,8.6,13.1,37.0,20.0,11.0,36.0,20.0,1010.5,2.0,,18.2,0,0
100401,6.4,12.1,4.2,0.4,6.3,59.0,24.0,24.0,62.0,65.0,1018.9,2.0,3.0,9.3,1,1
50575,5.1,16.9,0.4,,,24.0,0.0,6.0,100.0,67.0,1024.3,,,10.7,0,1
97344,14.5,24.8,0.0,,0.7,57.0,15.0,20.0,36.0,27.0,1010.6,,,20.4,0,1
76060,11.4,34.3,0.0,7.2,13.3,41.0,17.0,20.0,74.0,98.0,1010.9,3.0,2.0,17.5,0,0
78140,5.6,12.6,0.2,2.2,0.0,15.0,0.0,0.0,99.0,83.0,1029.4,7.0,7.0,8.6,0,0
122697,15.4,21.8,1.4,0.8,1.5,24.0,11.0,7.0,82.0,81.0,1017.5,6.0,6.0,17.9,1,1
49118,5.9,24.5,0.0,,,39.0,13.0,19.0,49.0,28.0,1009.2,,,11.5,0,0
127635,15.1,25.4,0.0,,,54.0,20.0,35.0,69.0,59.0,1016.8,,,20.5,0,0
81794,20.2,24.2,0.0,10.2,0.0,41.0,17.0,15.0,54.0,99.0,1008.1,,,23.6,0,1
94999,24.9,29.0,0.0,11.0,1.5,33.0,17.0,20.0,65.0,66.0,1010.7,7.0,6.0,27.0,0,0
75629,15.2,16.7,1.0,8.2,0.0,39.0,13.0,22.0,74.0,,1019.4,8.0,8.0,16.7,0,1
136799,9.8,25.8,0.0,10.8,13.0,,19.0,26.0,31.0,20.0,1010.8,3.0,,19.6,0,0
87307,24.8,31.5,0.0,5.4,3.4,48.0,19.0,28.0,63.0,60.0,1006.2,5.0,6.0,28.7,0,1
47282,-0.9,12.5,0.0,,4.8,28.0,11.0,13.0,73.0,52.0,1030.2,1.0,7.0,6.9,0,0
97915,18.4,24.2,0.0,,0.2,35.0,11.0,19.0,59.0,48.0,1014.8,,,19.5,0,1
127818,13.7,19.8,0.0,,,39.0,15.0,20.0,74.0,70.0,1009.4,,,16.3,0,1
42229,3.0,18.0,0.0,5.0,,35.0,22.0,11.0,56.0,34.0,1020.6,,,11.6,0,0
72094,12.4,33.7,0.0,8.0,12.7,26.0,13.0,13.0,32.0,8.0,1010.8,1.0,5.0,23.8,0,0
100006,14.8,21.1,0.2,1.8,3.2,37.0,13.0,11.0,88.0,57.0,1018.2,7.0,6.0,17.8,0,1
14323,-0.1,16.4,0.0,2.4,,22.0,9.0,13.0,76.0,33.0,1020.7,0.0,1.0,8.3,0,0
30572,20.8,26.9,0.0,6.8,6.9,,19.0,20.0,61.0,55.0,1015.2,7.0,7.0,24.1,0,0
109976,9.4,16.4,20.4,4.4,6.4,,13.0,19.0,81.0,80.0,1009.3,7.0,7.0,13.6,1,1
9321,12.6,26.1,0.0,4.4,6.8,35.0,9.0,0.0,45.0,75.0,1011.3,1.0,7.0,24.3,0,1
144066,13.0,35.4,0.0,,,39.0,13.0,17.0,28.0,17.0,1016.6,,,22.9,0,0
37906,15.4,26.8,22.2,1.2,8.4,37.0,9.0,17.0,88.0,33.0,1011.8,7.0,2.0,17.8,1,1
10265,11.7,23.1,0.0,1.4,8.5,26.0,9.0,13.0,56.0,50.0,1022.1,1.0,2.0,20.1,0,0
137623,9.1,28.4,0.0,2.6,9.8,30.0,9.0,13.0,40.0,23.0,1015.3,1.0,2.0,21.5,0,0
106771,4.7,14.5,0.0,7.4,8.7,59.0,31.0,43.0,66.0,46.0,1019.8,6.0,4.0,8.5,0,0
43451,11.2,19.7,0.0,,,81.0,35.0,17.0,53.0,39.0,1017.2,,,15.6,0,0
77341,6.5,13.2,4.2,,2.1,37.0,20.0,24.0,90.0,79.0,1026.1,6.0,8.0,9.7,1,1
47724,11.9,17.4,10.2,,,67.0,28.0,24.0,59.0,58.0,998.0,1.0,8.0,15.5,1,1
95252,12.0,25.7,0.0,5.2,3.7,33.0,9.0,7.0,78.0,85.0,1017.0,6.0,7.0,19.3,0,1
43974,18.6,21.2,0.0,,,61.0,19.0,2.0,89.0,83.0,1014.4,1.0,7.0,19.9,0,1
73929,6.6,12.6,2.0,,,50.0,19.0,33.0,86.0,52.0,1027.4,,,8.4,1,0
9219,4.2,16.9,0.0,2.2,9.6,,20.0,9.0,39.0,43.0,1017.2,5.0,0.0,12.5,0,0
128526,12.2,20.8,3.8,,,41.0,4.0,17.0,91.0,99.0,1009.6,,,13.5,1,1
7699,14.1,33.7,0.0,9.0,,46.0,13.0,26.0,12.0,4.0,1008.3,,,23.7,0,0
49368,10.3,33.2,0.0,,,35.0,4.0,13.0,36.0,15.0,1018.9,,,21.0,0,0
43730,18.5,21.4,0.2,,,26.0,7.0,15.0,91.0,87.0,1020.4,7.0,8.0,19.0,0,1
50449,12.6,28.7,0.0,,,35.0,9.0,13.0,73.0,48.0,1014.0,,,18.5,0,1
81165,0.0,15.3,0.4,0.8,6.5,19.0,0.0,7.0,99.0,70.0,1027.3,,,2.6,0,0
134346,-1.4,12.4,0.0,,,24.0,0.0,13.0,93.0,83.0,1015.5,,,2.5,0,1
22562,20.3,23.8,1.6,3.0,2.5,59.0,28.0,37.0,93.0,79.0,1008.0,7.0,7.0,21.0,1,1
10783,16.7,29.1,0.0,,,57.0,28.0,35.0,52.0,55.0,1016.1,,,24.6,0,0
98453,6.4,12.6,16.0,0.4,,63.0,19.0,26.0,79.0,44.0,1022.1,,,7.9,1,1
121670,6.7,24.6,0.0,2.8,6.6,39.0,11.0,19.0,46.0,53.0,1011.4,7.0,8.0,16.9,0,1
121332,6.3,22.2,0.0,2.6,6.8,30.0,7.0,11.0,71.0,51.0,1007.4,1.0,7.0,12.7,0,1
3962,0.2,17.8,0.0,,,26.0,0.0,15.0,100.0,50.0,1008.2,,,5.9,0,1
79260,6.4,16.7,0.0,2.0,0.7,39.0,9.0,11.0,67.0,57.0,1013.1,7.0,7.0,12.0,0,1
40831,6.2,20.4,0.0,3.2,,35.0,20.0,17.0,45.0,50.0,1011.4,0.0,3.0,14.1,0,0
50406,1.3,24.2,0.0,,,41.0,2.0,22.0,77.0,30.0,1021.0,,,10.0,0,0
28140,5.2,18.8,0.0,,,35.0,4.0,9.0,60.0,57.0,1004.9,,,14.1,0,0
29837,8.5,25.7,0.2,1.1,,57.0,22.0,33.0,75.0,48.0,1001.3,1.0,,18.8,0,1
47468,5.7,26.0,0.0,6.0,,50.0,0.0,28.0,89.0,26.0,1012.7,0.0,,11.1,0,0
66424,11.6,16.4,0.2,3.0,2.5,70.0,20.0,31.0,67.0,58.0,1011.8,8.0,7.0,13.8,0,0
13845,21.4,36.1,3.6,13.2,12.0,46.0,28.0,11.0,57.0,21.0,1011.5,4.0,1.0,23.9,1,0
110575,11.8,24.6,0.0,3.8,7.7,,7.0,19.0,66.0,52.0,1016.2,1.0,6.0,19.0,0,1
65214,11.4,21.6,15.0,2.4,11.9,57.0,20.0,33.0,69.0,35.0,1013.7,6.0,6.0,14.1,1,0
10755,17.8,25.5,0.0,,,48.0,20.0,31.0,64.0,72.0,1010.0,3.0,,23.9,0,1
54019,-3.2,-2.1,0.0,,,65.0,26.0,22.0,97.0,98.0,,,,-2.2,0,1
108663,13.3,17.8,0.4,4.6,5.8,,17.0,17.0,53.0,52.0,1027.2,6.0,7.0,14.6,0,0
101814,9.9,13.1,3.0,0.4,2.5,44.0,30.0,28.0,78.0,76.0,1021.3,7.0,5.0,11.6,1,1
42620,14.5,21.0,12.6,,,52.0,26.0,22.0,87.0,69.0,1019.8,7.0,7.0,16.2,1,1
66090,9.5,15.0,0.0,2.2,0.0,63.0,26.0,31.0,74.0,77.0,1014.9,8.0,7.0,11.3,0,1
100400,2.0,11.4,7.8,2.2,4.1,28.0,9.0,9.0,83.0,78.0,1018.7,1.0,7.0,6.6,1,1
92200,6.9,22.6,0.0,,,28.0,13.0,19.0,45.0,21.0,1016.8,,,14.0,0,0
36797,7.2,11.7,2.0,8.4,4.7,59.0,30.0,28.0,69.0,60.0,1005.8,6.0,6.0,8.5,1,1
50158,12.0,25.4,5.2,,,35.0,6.0,11.0,82.0,41.0,1007.1,,,15.6,1,1
20626,21.7,31.1,0.0,,,35.0,26.0,22.0,86.0,73.0,1010.0,,,25.0,0,0
43462,12.3,20.3,0.0,,,63.0,19.0,17.0,59.0,49.0,1009.2,,,16.6,0,0
68011,10.1,16.8,0.0,2.4,0.0,31.0,19.0,13.0,78.0,66.0,1026.4,7.0,7.0,12.4,0,0
87343,19.2,30.2,0.0,7.4,11.3,44.0,22.0,24.0,57.0,51.0,1011.0,1.0,2.0,25.9,0,0
73542,11.0,14.5,9.0,,,57.0,30.0,28.0,83.0,87.0,1004.8,,,11.9,1,1
76775,13.7,18.9,0.2,5.2,8.6,39.0,17.0,24.0,68.0,59.0,1024.4,8.0,8.0,14.7,0,0
34468,14.5,27.0,0.0,3.2,10.3,57.0,22.0,26.0,42.0,33.0,1014.0,4.0,6.0,20.8,0,0
60113,-1.8,11.2,0.2,,,20.0,9.0,13.0,99.0,69.0,1020.2,,,3.3,0,1
115078,15.9,24.0,0.8,,9.1,61.0,41.0,28.0,73.0,46.0,1010.9,7.0,3.0,17.8,0,0
52510,12.4,19.9,0.4,,,63.0,20.0,28.0,85.0,98.0,,,,15.5,0,0
132539,12.5,24.5,0.0,8.0,11.7,48.0,24.0,24.0,51.0,35.0,1019.0,2.0,5.0,16.1,0,0
19483,15.2,25.5,0.0,,,39.0,6.0,22.0,72.0,60.0,1016.4,,,18.9,0,0
3057,10.3,28.7,0.0,,,37.0,0.0,9.0,58.0,28.0,1018.8,,,19.9,0,0
73213,10.9,35.0,0.0,,13.6,37.0,19.0,15.0,23.0,9.0,1009.5,1.0,,22.5,0,0
128907,13.9,19.8,0.0,,,54.0,28.0,20.0,84.0,78.0,1012.6,,,16.6,0,0
73077,0.1,16.9,0.0,2.4,6.6,24.0,9.0,6.0,92.0,46.0,1028.2,2.0,6.0,5.8,0,0
87997,24.6,28.9,0.6,6.8,1.3,46.0,15.0,9.0,82.0,88.0,1012.5,6.0,7.0,28.1,0,1
71857,12.0,22.7,0.0,4.0,9.4,35.0,19.0,17.0,72.0,27.0,1023.0,7.0,1.0,13.3,0,0
24565,21.1,37.1,0.0,,,44.0,0.0,28.0,79.0,33.0,,,,25.9,0,1
58090,1.7,16.7,0.0,,,43.0,15.0,24.0,92.0,65.0,1024.5,7.0,7.0,10.0,0,0
25831,13.4,30.4,2.2,,,48.0,4.0,31.0,70.0,57.0,,,,18.7,1,0
92840,19.4,25.1,65.0,,,59.0,28.0,19.0,100.0,71.0,1016.9,,,21.9,1,1
128974,15.5,27.6,0.0,,,50.0,9.0,28.0,69.0,61.0,1006.0,,,22.6,0,1
143182,22.6,33.6,0.0,8.0,,46.0,17.0,26.0,53.0,40.0,1015.8,6.0,6.0,26.2,0,0
103820,5.4,15.1,0.0,1.2,3.9,22.0,6.0,15.0,95.0,58.0,1034.0,7.0,7.0,10.0,0,0
1233,2.3,16.7,0.0,,,13.0,0.0,7.0,100.0,51.0,1022.7,7.0,,5.7,0,0
42318,17.6,23.2,3.2,7.2,,31.0,22.0,19.0,78.0,77.0,1009.3,8.0,8.0,20.8,1,1
86109,5.2,19.8,0.0,7.0,10.2,28.0,7.0,6.0,49.0,25.0,1023.3,0.0,0.0,12.1,0,0
73180,10.2,28.6,0.0,5.4,13.0,43.0,13.0,11.0,61.0,26.0,1020.5,0.0,0.0,16.9,0,0
4584,4.7,15.3,0.0,,,22.0,13.0,4.0,90.0,91.0,1024.3,,,9.5,0,1
59665,5.6,18.1,0.0,1.7,,46.0,6.0,26.0,67.0,40.0,1021.0,,4.0,11.9,0,0
90408,17.6,24.3,0.0,,,57.0,28.0,31.0,65.0,75.0,1018.0,,,20.5,0,1
66870,8.7,16.1,0.2,1.4,9.1,70.0,17.0,22.0,84.0,55.0,1014.7,3.0,2.0,10.9,0,1
124752,2.1,19.5,0.0,,,37.0,9.0,6.0,65.0,37.0,,,,12.6,0,0
19989,14.3,25.5,0.0,,,24.0,9.0,6.0,69.0,58.0,1013.3,,,19.5,0,0
13794,24.2,37.7,0.0,15.8,12.6,52.0,33.0,19.0,46.0,17.0,1011.2,6.0,5.0,27.2,0,0
95304,16.2,27.1,0.0,8.8,10.5,41.0,15.0,31.0,56.0,53.0,1015.4,2.0,2.0,23.4,0,0
3776,16.1,26.9,0.0,,,35.0,9.0,7.0,83.0,86.0,1013.1,,,21.7,0,1
103848,0.3,11.7,2.8,1.8,5.3,33.0,9.0,,80.0,92.0,1023.0,2.0,,8.2,1,1
50079,8.7,19.0,0.0,,,35.0,2.0,9.0,64.0,74.0,1011.2,,,15.9,0,1
72678,-0.7,13.0,0.0,1.2,5.1,20.0,6.0,11.0,87.0,49.0,1027.2,2.0,7.0,2.5,0,0
23863,15.0,21.7,0.0,5.0,,52.0,24.0,22.0,68.0,71.0,1009.3,7.0,8.0,19.9,0,0
88381,24.2,25.9,96.0,,0.0,43.0,17.0,17.0,95.0,90.0,1009.4,8.0,8.0,25.0,1,1
28953,19.9,26.4,0.0,2.8,,24.0,13.0,9.0,97.0,97.0,1002.1,,,22.6,0,1
97124,12.4,20.5,0.0,8.4,2.6,31.0,7.0,15.0,74.0,50.0,1012.1,,,15.1,0,1
34095,12.2,22.7,4.0,3.8,5.8,37.0,15.0,17.0,86.0,53.0,1013.5,6.0,7.0,14.9,1,1
124210,17.9,26.2,0.0,,,56.0,33.0,31.0,62.0,44.0,,,,21.2,0,0
132416,9.2,22.7,0.0,4.0,2.7,46.0,0.0,20.0,75.0,39.0,1008.1,7.0,6.0,12.9,0,1
124568,13.7,31.2,0.0,,,46.0,17.0,19.0,49.0,22.0,,,,20.4,0,0
10590,13.5,21.5,0.0,0.6,1.5,28.0,11.0,6.0,85.0,94.0,1021.1,7.0,8.0,17.0,0,1
124278,21.3,39.3,0.0,,,50.0,24.0,19.0,33.0,15.0,,,,30.2,0,0
34498,13.4,20.6,0.0,3.0,0.9,33.0,7.0,19.0,68.0,57.0,1013.5,7.0,8.0,15.9,0,1
44142,10.3,18.5,0.0,,,31.0,17.0,6.0,63.0,62.0,1027.2,,,14.6,0,0
78844,6.9,15.3,0.0,3.0,8.4,56.0,13.0,24.0,61.0,40.0,1009.5,2.0,3.0,10.2,0,1
73566,9.2,14.1,1.0,,,76.0,33.0,35.0,70.0,41.0,1008.4,,,9.7,0,1
77573,13.3,17.7,0.0,,,37.0,11.0,15.0,85.0,58.0,1014.3,8.0,8.0,14.9,0,0
16520,17.8,23.2,6.8,,,,9.0,28.0,78.0,48.0,,8.0,4.0,19.5,1,1
104036,9.8,18.8,14.8,1.8,6.4,50.0,20.0,31.0,81.0,61.0,1010.9,6.0,7.0,14.8,1,1
28069,10.6,13.7,16.8,1.8,,41.0,15.0,20.0,86.0,85.0,1019.2,,,11.8,1,1
24288,10.6,18.2,0.0,,,31.0,17.0,9.0,66.0,77.0,,,,16.2,0,0
124718,12.1,22.1,0.0,,,54.0,31.0,30.0,64.0,40.0,,,,15.4,0,1
85638,20.3,32.4,0.0,5.2,10.2,43.0,2.0,7.0,70.0,62.0,1007.0,0.0,2.0,27.2,0,0
57448,1.4,11.2,0.0,,,57.0,22.0,35.0,98.0,66.0,1010.8,3.0,8.0,4.6,0,1
6658,14.2,28.3,2.0,4.0,,44.0,13.0,26.0,60.0,21.0,1013.7,1.0,1.0,21.6,1,1
59718,1.8,14.5,0.2,0.8,,39.0,13.0,11.0,74.0,49.0,1028.1,1.0,2.0,6.5,0,0
32481,11.2,19.6,10.2,2.4,10.1,28.0,17.0,17.0,88.0,61.0,1029.0,6.0,3.0,13.2,1,1
62504,2.7,14.8,1.2,3.6,6.1,56.0,24.0,35.0,61.0,58.0,1017.3,6.0,8.0,12.3,1,0
77355,3.7,15.5,0.0,1.4,8.2,48.0,22.0,28.0,61.0,76.0,1028.3,,6.0,13.6,0,0
86651,19.7,28.4,9.2,4.6,10.3,26.0,7.0,13.0,64.0,54.0,1011.4,7.0,6.0,24.8,1,0
19231,18.7,22.4,34.0,,,59.0,44.0,30.0,94.0,88.0,1010.6,,,19.0,1,1
96778,11.5,15.1,0.0,2.8,1.1,39.0,7.0,20.0,76.0,66.0,1015.9,,,11.9,0,0
142067,26.7,34.3,0.0,6.6,5.5,52.0,13.0,11.0,69.0,84.0,1007.9,5.0,7.0,30.0,0,1
115604,15.0,21.9,0.4,,6.3,35.0,17.0,19.0,71.0,48.0,1014.1,8.0,5.0,17.3,0,0
34581,18.7,21.9,0.0,7.2,12.5,52.0,30.0,30.0,66.0,67.0,1012.2,6.0,2.0,19.9,0,0
27276,14.2,19.0,7.0,8.0,,50.0,22.0,22.0,73.0,76.0,1019.5,,,16.5,1,1
135434,9.2,16.5,0.0,,,,7.0,9.0,73.0,58.0,,8.0,7.0,13.0,0,1
92405,20.9,26.9,14.2,,,57.0,9.0,48.0,100.0,76.0,1010.0,,,21.6,1,1
135736,4.5,10.0,6.8,,,54.0,15.0,26.0,69.0,63.0,,,6.0,6.7,1,1
75615,6.4,12.4,3.8,4.2,9.2,67.0,31.0,39.0,67.0,55.0,1016.2,6.0,6.0,9.7,1,1
92377,21.6,28.0,7.2,,,48.0,20.0,26.0,86.0,72.0,1015.2,,,23.2,1,1
125562,15.2,25.9,0.0,,,43.0,15.0,19.0,44.0,26.0,,,,20.1,0,0
57349,5.6,12.5,5.6,,,43.0,13.0,19.0,99.0,82.0,1009.4,8.0,8.0,8.5,1,1
42306,15.8,20.1,0.6,4.6,,35.0,19.0,17.0,92.0,80.0,1017.6,8.0,8.0,16.4,0,1
78322,12.8,20.6,6.8,4.6,10.3,39.0,15.0,17.0,70.0,52.0,1014.9,7.0,6.0,16.2,1,0
78040,15.9,23.2,0.6,6.4,8.9,43.0,17.0,26.0,72.0,53.0,1016.8,7.0,4.0,18.0,0,0
38315,19.3,34.9,0.0,8.0,11.8,57.0,11.0,39.0,55.0,17.0,995.4,7.0,3.0,25.3,0,0
76546,11.5,15.7,14.2,0.2,0.7,37.0,19.0,17.0,91.0,89.0,1011.8,8.0,8.0,13.8,1,1
139570,25.5,33.0,0.0,5.2,10.1,39.0,11.0,26.0,73.0,62.0,1008.9,4.0,2.0,29.7,0,0
11514,21.7,30.3,0.0,,,56.0,28.0,37.0,61.0,60.0,1014.5,,,26.0,0,0
90509,12.2,24.4,0.0,,,20.0,11.0,11.0,55.0,63.0,1016.6,,,20.2,0,0
61575,16.2,26.1,0.0,6.4,8.9,41.0,13.0,19.0,79.0,44.0,1014.2,6.0,5.0,20.2,0,0
48274,0.1,15.4,0.0,,,54.0,26.0,31.0,74.0,53.0,1020.9,,,10.4,0,0
18634,15.4,19.3,56.0,,,70.0,30.0,33.0,89.0,92.0,1014.0,,,17.5,1,1
22520,20.6,25.3,0.0,4.8,4.7,41.0,28.0,26.0,85.0,85.0,1012.2,7.0,2.0,23.2,0,0
78677,6.9,24.6,0.0,5.6,12.6,33.0,9.0,19.0,74.0,53.0,1022.1,1.0,2.0,14.1,0,0
1758,25.2,36.4,0.0,,,39.0,15.0,22.0,36.0,22.0,1006.6,,,29.4,0,1
82320,7.3,14.2,0.8,2.0,2.0,39.0,13.0,20.0,100.0,78.0,1021.4,,,10.5,0,0
32731,10.6,18.9,0.0,4.0,0.9,37.0,20.0,17.0,81.0,77.0,1028.9,6.0,7.0,14.0,0,1
8540,20.4,36.5,0.0,9.0,,35.0,11.0,20.0,30.0,15.0,1007.2,5.0,3.0,26.1,0,0
125849,12.7,30.3,0.0,,,46.0,13.0,22.0,65.0,17.0,,,,18.8,0,1
2247,10.0,16.0,7.0,,,26.0,7.0,15.0,97.0,71.0,1006.8,8.0,5.0,12.8,1,1
9921,12.6,18.2,103.4,,0.2,48.0,22.0,24.0,82.0,83.0,1014.2,8.0,7.0,15.0,1,1
88961,21.2,30.4,3.2,7.6,7.5,30.0,13.0,19.0,79.0,62.0,1010.2,5.0,3.0,26.4,1,0
31278,18.0,23.0,0.2,6.8,0.0,35.0,13.0,19.0,64.0,58.0,1020.6,,,18.7,0,0
25296,15.6,28.3,0.0,,,24.0,0.0,9.0,92.0,55.0,,,,19.5,0,0
120028,15.2,24.5,0.0,5.6,8.8,65.0,13.0,20.0,48.0,43.0,1017.1,3.0,5.0,19.3,0,0
20189,20.1,25.8,0.2,,,39.0,19.0,24.0,82.0,76.0,1013.8,,,22.2,0,0
64551,11.5,23.6,0.0,6.8,4.5,37.0,6.0,24.0,77.0,55.0,1016.7,7.0,7.0,16.7,0,0
131452,14.4,21.2,0.0,7.8,1.7,33.0,13.0,15.0,61.0,87.0,1006.8,,,17.7,0,0
92611,15.2,21.1,0.2,,,20.0,6.0,6.0,64.0,84.0,1019.2,,,18.8,0,1
92570,7.4,15.8,0.0,,,69.0,33.0,33.0,50.0,41.0,1014.2,,,10.5,0,0
92801,24.1,29.8,0.0,,,39.0,26.0,28.0,72.0,60.0,1018.5,,,27.0,0,0
586,1.5,16.1,0.0,,,46.0,6.0,28.0,96.0,61.0,1019.5,,8.0,5.0,0,1
55242,7.1,21.2,0.0,,,35.0,11.0,15.0,80.0,36.0,1020.3,0.0,,12.8,0,0
5220,15.1,31.2,0.0,,,43.0,2.0,19.0,90.0,70.0,1011.3,,,20.1,0,1
